621018,0.0,62122,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,TIOGA,SHAFT
621019,180000.0,62123,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,12.5,12.5,WR,BANDICOOT,SHAFT
621020,0.0,62124,USSR,SEMI KAZAKH,MTM,50.000,78.000,0.0,0.0,0.000,6.7,6.7,WR,,ATMOSPH
621020,83000.0,62125,USA,JOHNSTON IS,DOE,16.450,-169.320,0.0,0.0,0.000,0.0,20.0,WE,CHECKMATE,ROCKET
621022,34100.0,62126,USSR,MTR RUSS,DOE,48.000,46.000,0.0,0.0,0.000,300.0,300.0,WE,,SPACE
621022,90610.1,62127,USSR,NZ RUSS,UGS,73.400,54.900,0.0,0.0,0.000,8200.0,8200.0,WR,,ATMOSPH
621026,100000.0,62128,USA,JOHNSTON IS,DOE,16.450,-169.320,0.0,0.0,0.000,200.0,1000.0,WE,BLUEGILL:3 PRIM,ROCKET
621027,73500.0,62129,USSR,NZ RUSS,DOE,73.000,55.000,0.0,0.0,0.000,260.0,260.0,WR,,ATMOSPH
621027,150000.0,62130,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,SANTEE,SHAFT
621027,154600.0,62131,USA,JOHNSTON IS,DOE,16.450,-169.320,0.0,0.0,0.000,800.0,800.0,WR,CALAMITY,AIRDROP
621028,0.0,62132,USSR,SEMI KAZAKH,DOE,50.000,78.000,0.0,0.0,0.000,7.8,7.8,WR,,ATMOSPH
621028,44100.0,62133,USSR,MTR RUSS,DOE,48.000,46.000,0.0,0.0,0.000,300.0,300.0,WE,,SPACE
621028,0.0,62134,USSR,SEMI KAZAKH,MTM,50.000,78.000,0.0,0.0,0.000,7.8,7.8,WR,,ATMOSPH
621029,73500.0,62135,USSR,NZ RUSS,DOE,73.000,55.000,0.0,0.0,0.000,360.0,360.0,WR,,ATMOSPH
621030,0.0,62136,USSR,SEMI KAZAKH,MTM,50.000,78.000,0.0,0.0,0.000,1.2,1.2,WR,,SURFACE
621030,0.0,62137,USSR,NZ RUSS,DOE,73.000,55.000,0.0,0.0,0.000,280.0,280.0,WR,,ATMOSPH
621030,160200.0,62138,USA,JOHNSTON IS,DOE,16.450,-169.320,0.0,0.0,0.000,8300.0,8300.0,WR,HOUSATONIC,AIRDROP
621031,0.0,62139,USSR,SEMI KAZAKH,MTM,50.000,78.000,0.0,0.0,0.000,10.0,10.0,WR,,ATMOSPH
621101,0.0,62140,USSR,SEMI KAZAKH,MTM,50.000,78.000,0.0,0.0,0.000,3.0,3.0,WR,,ATMOSPH
621101,63000.0,62141,USSR,NZ RUSS,DOE,73.000,55.000,0.0,0.0,0.000,240.0,240.0,WR,,ATMOSPH
621101,92000.0,62142,USSR,MTR RUSS,DOE,48.000,46.000,0.0,0.0,0.000,300.0,300.0,WE,,ATMOSPH
621101,121000.0,62143,USA,JOHNSTON IS,DOE,16.450,-169.320,0.0,0.0,0.000,200.0,1000.0,WE,KINGFISH,ROCKET
621103,83100.0,62144,USSR,NZ RUSS,DOE,73.000,55.000,0.0,0.0,0.000,390.0,390.0,WR,,ATMOSPH
621103,0.0,62145,USSR,NZ RUSS,DOE,73.000,55.000,0.0,0.0,0.000,45.0,45.0,WR,,ATMOSPH
621103,0.0,62146,USSR,SEMI KAZAKH,MTM,50.000,78.000,0.0,0.0,0.000,4.7,4.7,WR,,ATMOSPH
621104,0.0,62147,USSR,SEMI KAZAKH,DOE,50.000,78.000,0.0,0.0,0.000,8.4,8.4,WR,,ATMOSPH
621104,73000.0,62148,USA,JOHNSTON IS,DOE,16.450,-169.320,0.0,0.0,0.000,0.0,20.0,WE,TIGHTROPE,ROCKET
621105,0.0,62149,USSR,SEMI KAZAKH,MTM,50.000,78.000,0.0,0.0,0.000,0.4,0.4,WE,,SURFACE
621109,0.0,62150,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,ST.LAWRENCE,SHAFT
621111,0.0,62151,USSR,SEMI KAZAKH,MTM,50.000,78.000,0.0,0.0,0.000,0.1,0.1,WR,,SURFACE
621113,0.0,62152,USSR,SEMI KAZAKH,MTM,50.000,78.000,0.0,0.0,0.000,0.0,0.001,WR,,SURFACE
621114,0.0,62153,USSR,SEMI KAZAKH,MTM,50.000,78.000,0.0,0.0,0.000,12.0,12.0,WR,,ATMOSPH
621115,163000.0,62154,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,GUNDI,SHAFT
621117,0.0,62155,USSR,SEMI KAZAKH,DOE,50.000,78.000,0.0,0.0,0.000,18.0,18.0,WR,,ATMOSPH
621124,0.0,62156,USSR,SEMI KAZAKH,MTM,50.000,78.000,0.0,0.0,0.000,0.0,0.001,SAM,,SURFACE
621126,0.0,62157,USSR,SEMI KAZAKH,MTM,50.000,78.000,0.0,0.0,0.000,0.031,0.031,SAM,,SURFACE
621127,180000.0,62158,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,PNE:PLO,ANACOSTIA,SHAFT
621201,0.0,62159,USSR,SEMI KAZAKH,MTM,50.000,78.000,0.0,0.0,0.000,2.4,2.4,WR,,ATMOSPH
621204,0.0,62160,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,TAUNTON,SHAFT
621207,190000.1,62161,UK,NTS,UGS,37.100,-116.000,0.0,0.0,0.000,0.0,20.0,WR,TENDRAC,SHAFT
621212,172500.1,62162,USA,NTS,UGS,74.300,52.400,0.0,0.0,0.000,0.0,20.0,WR,MADISON,TUNNEL
621212,184500.1,62163,USA,NTS,UGS,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,NUMBAT,SHAFT
621214,131000.0,62164,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,MANATEE,SHAFT
621218,0.0,62165,USSR,NZ RUSS,DOE,73.000,55.000,0.0,0.0,0.000,110.0,110.0,WR,,ATMOSPH
621218,0.0,62166,USSR,NZ RUSS,DOE,73.000,55.000,0.0,0.0,0.000,69.0,69.0,FMS,,ATMOSPH
621220,0.0,62167,USSR,NZ RUSS,DOE,73.000,55.000,0.0,0.0,0.000,8.3,8.3,WR,,ATMOSPH
621222,0.0,62168,USSR,NZ RUSS,DOE,73.000,55.000,0.0,0.0,0.000,6.3,6.3,WR,,ATMOSPH
621223,111500.0,62169,USSR,NZ RUSS,DOE,73.000,55.000,0.0,0.0,0.000,430.0,430.0,WR,,ATMOSPH
621223,0.0,62170,USSR,NZ RUSS,MTM,73.000,55.000,0.0,0.0,0.000,8.3,8.3,WR,,ATMOSPH
621223,0.0,62171,USSR,NZ RUSS,MTM,73.000,55.000,0.0,0.0,0.000,2.4,2.4,WR,,ATMOSPH
621223,0.0,62172,USSR,SEMI KAZAKH,MTM,50.000,78.000,0.0,0.0,0.000,0.0,0.001,SAM,,SURFACE
621224,0.0,62173,USSR,SEMI KAZAKH,MTM,50.000,78.000,0.0,0.0,0.000,0.007,0.007,SAM,,SURFACE
621224,0.0,62174,USSR,SEMI KAZAKH,MTM,50.000,78.000,0.0,0.0,0.000,0.028,0.028,SAM,,SURFACE
621224,104421.9,62175,USSR,NZ RUSS,UGS,74.200,52.300,0.0,0.0,0.000,24200.0,24200.0,WR,,ATMOSPH
621224,111142.0,62176,USSR,NZ RUSS,UGS,73.600,57.500,0.0,0.0,0.000,1100.0,1100.0,WR,,ATMOSPH
621225,133557.2,62177,USSR,NZ RUSS,UGS,73.400,56.500,0.0,0.0,0.000,3100.0,3100.0,WR,,ATMOSPH
621225,0.0,62178,USSR,NZ RUSS,MTM,73.000,55.000,0.0,0.0,0.000,8.5,8.5,WR,,ATMOSPH
630208,160000.0,63001,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,CASSELMAN,SHAFT
630208,183000.0,63002,USA,NTS,DOE,37.000,-116.000,4.5,0.0,0.300,0.0,20.0,WR,ACUSHI,SHAFT
630208,0.0,63003,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,FERRET,SHAFT
630208,0.0,63004,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,HATCHIE,SHAFT
630215,0.0,63005,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,SE,CHIPMUNK,SHAFT
630221,194708.0,63006,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,CARMEL,SHAFT
630221,194700.0,63007,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,PNE:PLO,KAWEAH,SHAFT
630301,190000.0,63008,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,JERBOA,SHAFT
630315,162207.0,63009,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,TOYAH,SHAFT
630318,100159.4,63010,FRANCE,IN ECKER ALG,UGS,24.000,5.000,0.0,0.0,0.000,0.0,20.0,WR,EMERAUDE,GALLERY
630329,154900.1,63011,USA,NTS,UGS,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,GERBIL,SHAFT
630330,95900.0,63012,FRANCE,IN ECKER ALG,DOE,24.000,5.000,0.0,0.0,0.000,0.0,5.0,WR,AMETHYSTE,GALLERY
630405,175200.0,63013,USA,NTS,UGS,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,FERRET PRIME,SHAFT
630410,0.0,63014,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,SE,COYPU,SHAFT
630411,160300.0,63015,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,CUMBERLAND,SHAFT
630424,160900.0,63016,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,KOOTANAI,SHAFT
630424,0.0,63017,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,PAISANO,SHAFT
630509,0.0,63018,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,GUNDI PRIME,SHAFT
630515,0.0,63043,USA,NELLIS NV,DOE,37.000,-115.000,0.0,0.0,0.000,0.0,0.0,TRANSP,DOUBLE TRACKS,SURFACE
630517,145500.0,63019,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,HARKEE,SHAFT
630517,0.0,63020,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,SE,TEJON,SHAFT
630522,154000.1,63021,USA,NTS,UGS,37.100,-116.000,0.0,0.0,0.000,20.0,200.0,WR,STONES,SHAFT
630525,0.0,63044,USA,NELLIS NV,DOE,37.000,-115.000,0.0,0.0,0.000,0.0,0.0,TRANSP,CLEAN SLATE:I,SURFACE
630529,150300.0,63022,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,PLEASANT,SHAFT
630531,0.0,63045,USA,NELLIS NV,DOE,37.000,-115.000,0.0,0.0,0.000,0.0,0.0,TRANSP,CLEAN SLATE:II,SURFACE
630605,170000.1,63023,USA,NTS,UGS,37.200,-116.200,0.0,0.0,0.000,3.1,3.1,WR,YUBA,TUNNEL
630606,140000.1,63024,USA,NTS',UGS,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,HUTIA,SHAFT
630606,141200.0,63025,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,APSHAPA,SHAFT
630609,0.0,63046,USA,NELLIS NV,DOE,37.000,-115.000,0.0,0.0,0.000,0.0,0.0,TRANSP,CLEAN SLATE:III,SURFACE
630614,141000.1,63026,USA,NTS,UGS,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,MATACO,SHAFT
630625,230000.1,63027,USA,NTS,UGS,37.100,-116.100,0.0,0.0,0.000,0.0,20.0,WR,KENNEBEC,SHAFT
630812,234500.0,63028,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,PEKAN,SHAFT
630815,130000.0,63029,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,SATSOP,SHAFT
630823,132000.0,63030,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,NATCHES/KOHOCTO,SHAFT
630913,135300.2,63031,USA,NTS,UGS,37.200,-116.100,0.0,0.0,0.000,0.0,20.0,WR,AHTANUM,SHAFT
630913,170000.1,63032,USA,NTS,UGS,37.100,-116.000,0.0,0.0,0.000,249.0,249.0,WR,BILBY,SHAFT
630927,0.0,63047,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,CARP,SHAFT
630927,0.0,63048,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,NARRAGUAGUS,SHAFT
631011,140000.0,63033,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,GRUNION,SHAFT
631011,140000.0,63034,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,PNE:PLO,TORNILLO,SHAFT
631016,170000.0,63035,USA,NTS,DOE,37.000,-116.000,5.3,0.0,0.600,20.0,200.0,WR,CLEARWATER,SHAFT
631017,0.0,63049,USA,NTS,DOk,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,SE,MULLET,SHAFT
631020,125958.6,63036,FRANCE,IN ECKER ALG,UGS,24.100,5.100,0.0,0.0,0.000,0.0,150.0,WR,RUBIS,GALLERY
631026,170000.0,63037,USA,FALLON NV,DOE,39.200,-118.380,0.0,0.0,0.000,12.0,12.0,PNE:V,SHOAL,SHAFT
631114,160000.1,63038,USA,NTS,UGS,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,ANCHOVY,SHAFT
631115,150000.0,63039,USA,NTS,UGS,37.100,-116.000,0.0,0.0,0.000,0.0,20.0,WR,MUSTANG,SHAFT
631122,173000.2,63040,USA,NTS,UGS,37.100,-116.000,0.0,0.0,0.000,20.0,200.0,WR,GREYS,SHAFT
631204,163828.8,63041,USA,NTS,UGS,36.900,-116.300,0.0,0.0,0.000,0.0,20.0,WR,SARDINE/BARRACU,SHAFT
631212,160200.9,63042,USA,NTS,UGS,37.100,-115.900,0.0,0.0,0.000,5.3,5.3,WR,EAGLE,SHAFT
631220,0.0,63050,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,010,20.0,WR,TUNA,SHAFT
640116,160000.1,64001,USA,NTS,UGS,37.100,-116.000,0.0,0.0,0.000,20.0,200.0,WR,FORE,SHAFT
640123,160000.2,64002,USA,NTS,UGS,37.100,-116.000,0.0,0.0,0.000,10.5,10.5,WR,OCONTO,SHAFT
640130,160000.0,64044,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,CLUB,SHAFT
640212,0.0,64045,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,SOLENDON,SHAFT
640213,153000.0,64046,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,BUNKER,SHAFT
640214,110000.0,64003,FRANCE,IN ECKER ALG,DOE,24.054,5.053,0.0,0.0,0.000,0.0,5.0,WR,OPALE,GALLERY
640218,0.0,64047,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,BONEFISH,SHAFT
640218,0.0,64048,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,MACKAREL,SHAFT
640220,153000.1,64004,USA,NTS,UGS,37.200,-116.000,0.0,0.0,0.000,20.0,200.0,PNE:PLO,KLICKITAT,SHAFT
640312,150000.0,64049,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,HANDICAP,SHAFT
640313,160200.1,64005,USA,NTS,UGS,37.100,-116.000,0.0,0.0,0.000,0.0,20.0,WR,PIKE,SHAFT
640315,75958.0,64006,USSR,SEMI KAZAKH,UGS,49.700,78.000,5.6,0.0,0.000,20.0,150.0,WE,,TUNNEL
640414,144000.1,64007,USA,NTS,UGS,37.100,-116.000,0.0,0.0,0.000,0.0,20.0,WR,HOOK,SHAFT
640415,143000.2,64008,USA,NTS,UGS,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,STURGEON,SHAFT
640417,0.0,64050,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,BOGEY,SHAFT
640424,201000.2,64009,USA,NTS,UGS,37.100,-116.100,0.0,0.0,0.000,20.0,200.0,WR,TURF,SHAFT
640429,204700.0,64010,USA,NTS,UGS,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,PIPEFISH,SHAFT
640507,0.0,64051,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,DRIVER,SHAFT
640514,144000.1,64011,USA,NTS,UGS,37.100,-116.000,0.0,0.0,0.000,0.0,20.0,WR,BACKSWING,SHAFT
640515,161500.1,64012,USA,NTS,UGS,37.000,-116.100,0.0,0.0,0.000,0.0,20.0,WR,MINNOW,SHAFT
640516,60058.1,64013,USSR,SEMI KAZAKH,UGS,49.900,78.300,5.6,0.0,0.000,20.0,150.0,WR,,TUNNEL
640606,0.0,64014,USSR,SEMI KAZAKH,MTM,50.000,78.000,0.0,0.0,0.000,0.001,20.0,FMS,,TUNNEL
640611,164500.2,64015,USA,NTS,UGS,37.200,-116.100,0.0,0.0,0.000,0.0,20.0,PNE:PLO,ACE,SHAFT
640612,140100.0,64052,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,BITTERLING,SHAFT
640615,134000.0,64016,FRANCE,IN ECKER ALG,DOE,24.067,5.034,0.0,0.0,0.000,0.0,5.0,,TOPAZE,GALLERY
640618,0.0,64053,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,DUFFER,SHAFT
640625,133000.1,64017,USA,NTS,UGS,37.100,-116.100,0.0,0.0,0.000,0.0,20.0,WR,FADE,SHAFT
640630,133300.1,64018,USA,NTS,UGS,37.200,-116.100,0.0,0.0,0.000,0.0,20.0,PNE:PLO,DUB,SHAFT
640716,131500.2,64019,USA,NTS,UGS,37.200,-116.100,0.0,0.0,0.000,20.0,200.0,WR,BYE,SHAFT
640717,171800.0,64020,UK,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,CORMORANT,SHAFT
640719,55958.9,64021,USSR,SEMI KAZAKH,UGS,49.900,78.100,5.5,0.0,0.000,20.0,150.0,FMS,,TUNNEL
640723,0.0,64054,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,LINKS,SHAFT
640724,0.0,64055,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,TROGON,SHAFT
640818,0.0,64022,USSR,SEMI KAZAKH,MTM,50.000,78.000,0.0,0.0,0.000,0.001,20.0,WR,,TUNNEL
640819,160000.0,64023,USA,NTS,UGS,37.200,-116.100,0.0,0.0,0.000,4.4,4.4,WR,ALVA,SHAFT
640822,221700.1,64024,USA,NTS,UGS,37.100,-116.000,0.0,0.0,0.000,0.0,20.0,WR,CANVASBACK,SHAFT
640827,0.0,64056,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,SE,PLAYER,SHAFT
640828,170600.0,64025,USA,NTS,UGS,37.100,-116.000,0.0,0.0,0.000,0.0,20.0,WR,HADDOCK,SHAFT
640904,181500.0,64026,USA,NTS,UGS,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,GUANAY,SHAFT
640911,0.0,64057,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,SPOON,SHAFT
640918,75954.8,64027,USSR,NZ RUSS,UGS,72.900,55.200,4.3,0.0,0.000,0.001,20.0,FMS,,TUNNEL
640925,0.0,64058,UK,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,0.0,WR,COURSER,SHAFT
640930,0.0,64028,USSR,SEMI KAZAKH,MTM,50.000,78.000,0.0,0.0,0.000,0.001,20.0,FMS,,TUNNEL
641002,200300.0,64029,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,AUK,SHAFT
641009,140000.0,64030,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,38.0,38.0,PNE:PLO,PAR,SHAFT
641016,70000.0,64031,CHINA,LOP NOR,DOE,41.500,89.000,0.0,0.0,0.000,22.0,22.0,WR,,TOWER
641016,160000.0,64032,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,BARBELTURNSTONE,SHAFT
641022,160000.0,64033,USA,HATTIESB MS,DOE,31.000,-89.000,0.0,0.0,0.000,5.3,5.3,PNE:V,SALMON,SHAFT
641023,0.0,64059,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,GARDEN,SHAFT
641025,75958.8,64034,USSR,NZ RUSS,UGS,73.500,53.700,4.9,0.0,0.000,0.001,20.0,PNE,,TUNNEL
641031,170500.0,64035,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,FOREST,SHAFT
641105,150000.1,64036,USA,NTS,UGS,37.200,-116.100,0.0,0.0,0.000,12.0,12.0,PNE:PLO,HANDCAR,SHAFT
641116,55957.4,64037,USSR,SEMI KAZAKH,UGS,49.700,78.000,6.0,0.0,0.000,20.0,150.0,PNE,,TUNNEL
641128,103000.0,64038,FRANCE,IN ECKER ALG,DOE,24.042,5.041,0.0,0.0,0.000,0.0,20.0,WR,TURQUOISE,GALLERY
641205,211500.1,64039,USA,NTS,UGS,37.100,-116.100,0.0,0.0,0.000,20.0,200.0,WR,CREPE,SHAFT
641205,231928.5,64040,USA,NTS,UGS,37.100,-116.100,0.0,0.0,0.000,0.0,20.0,WR,DRILL,SHAFT
641216,200000.0,64041,USA,NTS,UGS,37.000,-116.000,0.0,0.0,0.000,1.3,1.3,WR,PARROT,SHAFT
641216,201000.1,64042,USA,NTS,UGS,37.000,-116.100,0.0,0.0,0.000,2.7,2.7,WE,MUDPACK,SHAFT
641216,0.0,64060,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR/SE,CASSOWARYHOOPOE,SHAFT
641218,193500.1,64043,USA,NTS,UGS,37.000,-116.300,0.0,0.0,0.000,0.092,0.092,PNE:PLO,SULKY,SHAFT
650114,160000.0,65001,USA,NTS,ISC,37.070,-116.010,0.0,0.0,0.000,0.0,20.0,WR,WOOL,SHAFT
650115,55958.4,65002,USSR,SEMI KAZAKH,ISC,49.880,78.960,5.8,0.0,0.000,140.0,140.0,PNE,CHAGAN,SHAFT
650129,182200.0,65051,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,TERN,SHAFT
650204,0.0,65003,USSR,SEMI KAZAKH,MTM,50.000,78.000,0.0,0.0,0.000,0.001,20.0,FMS,,TUNNEL
650204,152959.7,65004,USA,NTS,ISC,37.070,-116.030,0.0,0.0,0.000,0.0,20.0,WR,CASHMERE,SHAFT
650212,151000.0,65005,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.33,0.33,WR,ALPACA,SHAFT
650216,173001.6,65006,USA,NTS,ISC,36.990,-116.000,0.0,0.0,0.000,10.1,10.1,WR,MERLIN,SHAFT
650218,161847.3,65007,USA,NTS,ISC,36.720,-115.940,0.0,0.0,0.000,0.0,20.0,WE,WISHBONE,SHAFT
650219,0.0,65052,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,SEERSUCKER,SHAFT
650227,112958.6,65008,FRANCE,IN ECKER ALG,ISC,24.160,5.030,5.6,0.0,0.000,0.0,150.0,WR,SAPHIR,GALLERY
650303,61456.8,65009,USSR,SEMI KAZAKH,ISC,49.810,78.130,5.5,0.0,0.000,0.001,20.0,WR,,TUNNEL
650303,191303.2,65010,USA,NTS,ISC,37.010,-116.080,0.0,0.0,0.000,20.0,200.0,WR,WAGTAIL,SHAFT
650320,152300.0,65053,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,SUEDE,SHAFT
650326,153410.6,65011,USA,NTS,ISC,37.110,-116.090,0.0,0.0,0.000,20.0,200.0,WR,CUP,SHAFT
650327,0.0,65012,USSR,SEMI KAZAKH,MTM,50.000,78.000,0.0,0.0,0.000,0.001,20.0,WR,,TUNNEL
650330,0.0,65013,USSR,BASHKIR RUSS,MTM,53.000,56.000,0.0,0.0,0.000,2.3,2.3,PNE,BUTAN 1+2,SHAFT
650405,210003.3,65015,USA,NTS,ISC,36.950,-116.080,0.0,0.0,0.000,0.0,20.0,WR,KESTREL,SHAFT
650414,131402.6,65016,USA,NTS,ISC,37.260,-116.540,0.0,0.0,0.000,4.3,4.3,PNE:PLO,PALANQUIN,CRATER
650421,220003.4,65017,USA,NTS,ISC,36.970,-116.230,5.0,0.0,0.000,0.0,20.0,WE,GUM DROP,TUNNEL
650422,133900.0,65054,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,CHENILLE,SHAFT
650423,214402.8,65018,USA,NTS,ISC,36.960,-115.940,0.0,0.0,0.000,0.0,20.0,WR,MUSCOVY,SHAFT
650507,154711.3,65019,USA,NTS,ISC,37.140,-116.100,0.0,0.0,0.000,7.0,7.0,WE,TEE,SHAFT
650511,63957.3,65020,USSR,SEMI KAZAKH,ISC,49.790,78.120,4.9,0.0,0.000,0.001,20.0,WR,,TUNNEL
650512,181500.0,65021,USA,NTS,ISC,37.200,-116.500,0.0,0.0,0.000,0.0,20.0,WR,BUTEO,SHAFT
650514,20000.0,65022,CHINA,LOP NOR,DOE,41.500,89.000,0.0,0.0,0.000,35.0,35.0,WR,,AIRDROP
650514,173238.3,65023,USA,NTS,ISC,37.070,-116.050,0.0,0.0,0.000,0.0,20.0,WR,SCAUP,SHAFT
650514,145752.0,65024,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.75,0.75,WR,CAMBRIO,SHAFT
650521,130854.8,65025,USA,NTS,ISC,37.070,-116.040,0.0,0.0,0.000,0.0,20.0,WR,TWEED,SHAFT
650530,110000.0,65026,FRANCE,IN ECKER ALG,DOE,24.000,5.000,0.0,0.0,0.000,0.0,5.0,WR,JADE,GALLERY
650610,0.0,65027,USSR,BASHKIR RUSS,MTM,53.000,56.000,0.0,0.0,0.000,7.6,7.6,PNE,BUTAN,SHAFT
650611,194500.4,65028,USA,NTS,ISC,37.000,-116.050,0.0,0.0,0.000,1.3,1.3,WR,PETREL,SHAFT
650611,202700.0,65055,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,ORGANDY,SHAFT
650616,163000.0,65029,USA,NTS,ISC,36.830,-116.060,0.0,0.0,0.000,0.0,20.0,WE,DILUTED WATERS,SHAFT
650617,34457.0,65030,USSR,SEMI KAZAKH,ISC,49.830,78.170,5.8,0.0,0.000,0.001,20.0,PNE,,TUNNEL
650617,170000.0,65031,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WE,TINYTOT,TUNNEL
650716,0.0,65056,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,IZZER,SHAFT
650722,0.0,65057,USA,NTS,DOE,37.000,-116.000,0.0,0.0,0.000,0.0,20.0,WR,PONGEE,SHAFT
650723,170002.0,65032,USA,NTS,ISC,37.060,-116.030,5.4,0.0,0.000,20.0,200.0,WR,BRONZE,SHAFT
650729,30502.1,65033,USSR,SEMI KAZAKH,ISC,50.400,77.900,4.5,0.0,0.000,0.001,20.0,FMS,,TUNNEL
